"text","handle","category","star_tweet"
"Gina Rodriguez To Star As Carmen Sandiego In Netflix Live-Action Feature https://t.co/bBa8IFqRSu #Entertainment","@BlakeShelnot","cultural-icon",
"(Mashable) #Gina #Rodriguez will play Carmen Sandiego in the live-action movie : Netflix.. https://t.co/nAPaLUQcug https://t.co/dhwGxO1plR","@storiesflowcom","cultural-icon",
"Carmen Sandiego is back to her old tricks on iOS: Well she sneaks around the world, from your iPhone to your iPad... The geography-ob...","@erin_mcneal","cultural-icon",
"Where in the world is Carmen Sandiego? Found her. Apparently she's been in Forever21 this Whole time... http://t.co/ufTN53OGDt","@kelseyogajo","cultural-icon",
"Netflix finds 'Carmen Sandiego' for its latest reboot https://t.co/lNggFOiqGo","@nswint","cultural-icon",
"way too excited about the carmen sandiego netflix series. carmen was probably one of the top 10 best things to happen to my childhood tbh https://t.co/JANpMuqSxd","@katiechironis","cultural-icon","x"
"Ask your parents if they remember this : Netflix's Carmen Sandiego Reboot Has a New Premiere Date and Some Mysterious Teaser Images https://t.co/gKwqrqHyhu via @io9","@LibraryatWMS","cultural-icon",
"@Independent @Netflix Scooby-Doo, Dune Buggy, Johnny Quest, Carmen Sandiego, Where's Waldo.","@BBCUSA173","cultural-icon",
"How Carmen Sandiego accidentally became an educational game icon https://t.co/UzgdXIqqf1","@GamesPlace4u","role-model",
"WTF where in the world is carmen sandiego game show. If I wanted to watch old people talk about geography I'd check out Rick Steves.","@carolynmain","cultural-icon",
"Hey @netflix what's going on with Carmen San Diego ???!","@Spadekqj10","cultural-icon",
"@ericalindbeck @stephaniesheh @BrinaPalencia You know, with an actual fedora you could probably cosplay as Carmen Sandiego.","@adam_kun","fashion",
"Mimi know she needed to quit with that Carmen San Diego outfit she had on!","@Mickens__","fashion",
"@HereIsGina If you're voicing Carmen Sandiego in a new Netflix Animated Series, I cannot wait!!! I loved the PC game as a kid. #NowImOld 😄😂","@CaseyBMusic","cultural-icon",
"İyi haber. Sounds Like Netflix Is Bringing Back 'Where In The World Is Carmen Sandiego?' - The Huffington Post https://t.co/SeI15x6p7s","@gkchz","cultural-icon",
"#CarmenSandiego is returning as an #animated #children #show on #Netflix https://t.co/rPP7y6xhj7 via @Polygon","@clone9design","cultural-icon",
"@TimFederle Best Halloween working at the bookstore: asking Where's Waldo and Carmen Sandiego if they needed help finding anything.","@poodlestar","cultural-icon",
"@LuckyMe59 Lol! I pulled a Carmen Sandiego with this trip.","@TheMoFactor9","travel","x"
"Netflix plans live-action 'Carmen Sandiego' film with Gina Rodriguez https://t.co/VRVLoaTBqw #socialmedia","@RyMonahan","cultural-icon",
"@SankofaNYC I feel like watching Where in the World Is Carmen Sandiego? Made me enjoy travel, and is why i am good at geography","@SankofaNYC","travel","x"
"Where in the world is Carmen Sandiego? #Halloween #Halloween2018 #Halloween18 #HappyHalloween2018 https://t.co/jCG2I6d1Aw","@wanderingfete","fashion",
"Netflix is making a Carmen Sandiego movie with Gina Rodriguez https://t.co/qgvF5imrHq #Followback #news https://t.co/BC1wc7rod5","@loopnewsinfo","cultural-icon",
"Idk much about Carmen Sandiego but the show looks pretty","@Inkvenger","cultural-icon",
"@EA please for the love of god remake where in time is carmen sandiego on PS4 VR.","@getlemonhead","cultural-icon",
"@FireJB_ I always considered Carmen San Diego very stylish.","@Christophicles","fashion",
"Some times I get nostalgic for the old school computer games you'd play on the old Macintosh computers at school like OregonTrail, that nursery rhyme game where you had to put all the characters back in their stories, & Carmen Sandiego... 😭 i just want to play CarmenSandiego","@CmndrLex","edutainment",
"Netflix is betting on ‘90s kids nostalgia for learning with upcoming lineup https://t.co/MgzCGNK332 https://t.co/yGg3YZXAzs","@betium","cultural-icon",
"Remember how we had those Cluefinders, Reader Rabbit and Carmen Sandiego games to learn things while growing up? Where are those games now?","@LeClairJoshua","cultural-icon",
"@netflix you guys really making a Carmen Sandiego reboot? 👍🏿","@dmichel42","cultural-icon",
"If that hat was red, Erin Andrew would be Carmen Sandiego","@ted_lilly9","fashion",
"First look at #CarmenSandiego from @EW. The artwork is gorgeous, and she looks badass. Gina Rodriguez is doing the voice for 20 episodes, then following it up with a live-action movie for Netflix. https://t.co/m4Cz4a7ZLk https://t.co/m8HtCsjuhu","@LAdynerdsMeetup","cultural-icon",
"@CandiceAmanda Where's Waldo and Carmen Sandiego are my top two choices this year. I need the hats for both, though.","@EveyJacob","cultural-icon",
"Netflix Reboots ‘Carmen Sandiego’ With Gina Rodriguez https://t.co/xgIe65Fmpg https://t.co/lxMm6kssJe","@F4GSocial","cultural-icon",
"What does Oregon Trail have in common with Tomb Raider? Assassin's Creed with Carmen Sandiego? Learn more about video game world-building in this @barretthonors talk Thursday https://t.co/4hSKG7tztG 🎮 https://t.co/DzFYzhUH7u","@ASU","cultural-icon",
"Radical! Netflix Could Be Bringing Carmen Sandiego Back https://t.co/SGeedtVo5k","@eternaljanuary","cultural-icon",
"@PBS .@PBS Reading Rainbow, Shining Time Station, Lamb Chop's Play-Along, Carmen Sandiego, Mr. Rogers, and uh... pledge drive. #ILovePBS","@cellytron","cultural-icon",
"Gina Rodriguez to portray 'Carmen Sandiego' in live-action Netflix movie #GinaRodriguez #JanetheVirgin https://t.co/Umi33E7LE1","@realitytvworld","cultural-icon",
"I just want someone who will dress like Carmen San Diego and travel everywhere with me while I'm dressed like Waldo.","@tcburkejr","cultural-icon","x"
"@tyrisstark Maybe if we got a big Carmen Sandiego hat instead. What do you call those?","@tyrisstark","fashion",
"Finally watched the Wonder Woman film. Is she Carmen Sandiego? :)","@hgfischer","cultural-icon",
"My wife wore this hat several times this Halloween for her Carmen Sandiego costume. https://t.co/Qxu7y7Ikun 来自 @amazon","@mentietie","fashion",
"My Carmen Sandiego meets India Arie travel look 🔎📸 . . . . #wcw #love #livefree #fashion #model #pose #amsterdam #throwback #netherlands #naturalhair #travel #btm #coach #rayban #trenchcoat #mua #ootd #smile #serenity #ariesseason #aries #aprilbaby #lamode #instagoodMy Carme… https://t.co/FZhcvj8mZ2","@mjoi1584","fashion",
"Sounds Like Netflix Is Bringing Back 'Carmen Sandiego' https://t.co/BhHmKNVQjM","@Sociologist_GH","cultural-icon",
"If Carmen Sandiego isn't a feminist icon then feminism is wrong. Full stop.","@EvanRyanA","role-model","x"
"This pent up frustration outlet hunt feels like finding Carmen San Diego, always annoyingly out of reach. Yet still after the same red hat.","@classicjenifer","cultural-icon",
"Where is #CarmenSandiego? Netflix soon. Reminds me of the good old days of Nickelodeon","@jamiesummersbks","cultural-icon",
"Educational blast from the past. Where in the world has Carmen Sandiego been? New app: https://t.co/fJiJz3WtWW #k12 https://t.co/CWv22lg7kQ","@KATE_MSU","edutainment",
"I got a freebie Carmen Sandiego hat this morning and people have been asking me aaaaall daaay where to get one. https://t.co/gXQ19vYyXR","@jade__dragon","fashion",
"Thank you @youknowlimbo for helping me to not only find Waldo hiding within my very own psyche, but for also bringing to light my inner desire to be Carmen Sandiego. My life has been forever changed.","@DiGamommi","role-model",
